,Date,Ice Extent,Ice Extent YEarly Average
8075,2005-06-12,13.048,11.16449041095894
8076,2005-06-13,13.07,11.163813698630173
8077,2005-06-14,13.234000000000002,11.163161643835654
8078,2005-06-15,13.318,11.162347945205518
8079,2005-06-16,13.337,11.161389041095928
8080,2005-06-17,13.422,11.160569863013736
8081,2005-06-18,13.48,11.159904109589078
8082,2005-06-19,13.509,11.15909315068497
8083,2005-06-20,13.539000000000001,11.158164383561683
8084,2005-06-21,13.741,11.157284931506888
8085,2005-06-22,13.865,11.156216438356203
8086,2005-06-23,14.015999999999998,11.15530410958908
8087,2005-06-24,14.215,11.154558904109628
8088,2005-06-25,14.390999999999998,11.153695890410997
8089,2005-06-26,14.405999999999999,11.152734246575381
8090,2005-06-27,14.478,11.151495890410997
8091,2005-06-28,14.511,11.150010958904147
8092,2005-06-29,14.569,11.148446575342504
8093,2005-06-30,14.698,11.146794520547983
8094,2005-07-01,14.831,11.144980821917848
8095,2005-07-02,14.977,11.143161643835656
8096,2005-07-03,15.015999999999998,11.141575342465792
8097,2005-07-04,14.957,11.139901369863052
8098,2005-07-05,15.027999999999999,11.138235616438394
8099,2005-07-06,15.155999999999999,11.136098630137024
8100,2005-07-07,15.294,11.133873972602776
8101,2005-07-08,15.322000000000001,11.13174520547949
8102,2005-07-09,15.395999999999999,11.129624657534283
8103,2005-07-10,15.454,11.127526027397296
8104,2005-07-11,15.600999999999999,11.125608219178117
8105,2005-07-12,15.870999999999999,11.12387945205483
8106,2005-07-13,16.043,11.122112328767159
8107,2005-07-14,16.123,11.120780821917844
8108,2005-07-15,16.184,11.118969863013735
8109,2005-07-16,16.186,11.116950684931542
8110,2005-07-17,16.287,11.11519452054798
8111,2005-07-18,16.382,11.11343835616442
8112,2005-07-19,16.548,11.111769863013734
8113,2005-07-20,16.659000000000002,11.110010958904144
8114,2005-07-21,16.744,11.107254794520584
8115,2005-07-22,16.776,11.104586301369897
8116,2005-07-23,16.836,11.101821917808254
8117,2005-07-24,16.934,11.098980821917841
8118,2005-07-25,16.989,11.096273972602773
8119,2005-07-26,17.023,11.093673972602774
8120,2005-07-27,17.135,11.091131506849349
8121,2005-07-28,17.156,11.088567123287705
8122,2005-07-29,17.266,11.085947945205513
8123,2005-07-30,17.315,11.083186301369896
8124,2005-07-31,17.404,11.080326027397295
8125,2005-08-01,17.566,11.077536986301403
8126,2005-08-02,17.553,11.075038356164416
8127,2005-08-03,17.512999999999998,11.072709589041128
8128,2005-08-04,17.573,11.070616438356197
8129,2005-08-05,17.67,11.068369863013732
8130,2005-08-06,17.684,11.066073972602775
8131,2005-08-07,17.736,11.064000000000034
8132,2005-08-08,17.683,11.062010958904143
8133,2005-08-09,17.727,11.060136986301405
8134,2005-08-10,17.706,11.058167123287706
8135,2005-08-11,17.744,11.05620273972606
8136,2005-08-12,17.705,11.054358904109623
8137,2005-08-13,17.842,11.052693150684966
8138,2005-08-14,17.923,11.051345205479487
8139,2005-08-15,17.895,11.049764383561678
8140,2005-08-16,17.947,11.048665753424693
8141,2005-08-17,17.97,11.047263013698666
8142,2005-08-18,18.064,11.045934246575378
8143,2005-08-19,18.1,11.044471232876747
8144,2005-08-20,18.115,11.043230136986336
8145,2005-08-21,18.042,11.042112328767157
8146,2005-08-22,18.067,11.041254794520581
8147,2005-08-23,18.135,11.040438356164417
8148,2005-08-24,18.137999999999998,11.039526027397294
8149,2005-08-25,18.203,11.03858082191784
8150,2005-08-26,18.26,11.037635616438388
8151,2005-08-27,18.31,11.036698630137018
8152,2005-08-28,18.244,11.036098630137017
8153,2005-08-29,18.172,11.035364383561674
8154,2005-08-30,18.158,11.03432602739729
8155,2005-08-31,18.152,11.033298630137017
8156,2005-09-01,18.207,11.032542465753455
8157,2005-09-02,18.198,11.03157808219181
8158,2005-09-03,18.282,11.030769863013727
8159,2005-09-04,18.317999999999998,11.029972602739756
8160,2005-09-05,18.41,11.029128767123318
8161,2005-09-06,18.492,11.028408219178113
8162,2005-09-07,18.56,11.027561643835647
8163,2005-09-08,18.612000000000002,11.02670410958907
8164,2005-09-09,18.644000000000002,11.025816438356193
8165,2005-09-10,18.687,11.025260273972632
8166,2005-09-11,18.809,11.024690410958934
8167,2005-09-12,18.865,11.023953424657565
8168,2005-09-13,18.774,11.023049315068523
8169,2005-09-14,18.733,11.022057534246605
8170,2005-09-15,18.797,11.02100821917811
8171,2005-09-16,18.782,11.020008219178111
8172,2005-09-17,18.746,11.018854794520578
8173,2005-09-18,18.868,11.017632876712359
8174,2005-09-19,18.858,11.016402739726058
8175,2005-09-20,18.938,11.015013698630167
8176,2005-09-21,18.941,11.013046575342495
8177,2005-09-22,18.975,11.011257534246605
8178,2005-09-23,19.061,11.009430136986332
8179,2005-09-24,19.136,11.007345205479481
8180,2005-09-25,19.204,11.005150684931538
8181,2005-09-26,19.24,11.002904109589073
8182,2005-09-27,19.267,11.000627397260304
8183,2005-09-28,19.230999999999998,10.998202739726059
8184,2005-09-29,19.295,10.995893150684964
8185,2005-09-30,19.214000000000002,10.993786301369896
8186,2005-10-01,19.148,10.991635616438387
8187,2005-10-02,19.136,10.989353424657565
8188,2005-10-03,19.159000000000002,10.987000000000032
8189,2005-10-04,19.125,10.98483287671236
8190,2005-10-05,19.073,10.982490410958937
8191,2005-10-06,19.0,10.979983561643866
8192,2005-10-07,18.968,10.977197260274004
8193,2005-10-08,18.897000000000002,10.974312328767153
8194,2005-10-09,18.81,10.971487671232905
8195,2005-10-10,18.809,10.968665753424688
8196,2005-10-11,18.832,10.965602739726057
8197,2005-10-12,18.715999999999998,10.962463013698661
8198,2005-10-13,18.72,10.959304109589073
8199,2005-10-14,18.744,10.956457534246608
8200,2005-10-15,18.664,10.953926027397292
8201,2005-10-16,18.479,10.951441095890443
8202,2005-10-17,18.296,10.948950684931539
8203,2005-10-18,18.121,10.946536986301401
8204,2005-10-19,18.076,10.944616438356196
8205,2005-10-20,18.046,10.943487671232909
8206,2005-10-21,18.058,10.942972602739758
8207,2005-10-22,18.04,10.942794520547977
8208,2005-10-23,17.969,10.94281369863017
8209,2005-10-24,17.959,10.942791780821949
8210,2005-10-25,17.987000000000002,10.942835616438387
8211,2005-10-26,18.008,10.942928767123318
8212,2005-10-27,18.038,10.943167123287703
8213,2005-10-28,18.035999999999998,10.943512328767154
8214,2005-10-29,18.06,10.943887671232908
8215,2005-10-30,17.925,10.944539726027429
8216,2005-10-31,17.882,10.945093150684961
8217,2005-11-01,17.828,10.945575342465784
8218,2005-11-02,17.848,10.945901369863043
8219,2005-11-03,17.836,10.946183561643865
8220,2005-11-04,17.826,10.946230136986332
8221,2005-11-05,17.721,10.945893150684961
8222,2005-11-06,17.559,10.945621917808248
8223,2005-11-07,17.423,10.945695890410986
8224,2005-11-08,17.284000000000002,10.94550410958907
8225,2005-11-09,17.165,10.945520547945234
8226,2005-11-10,17.146,10.945202739726057
8227,2005-11-11,17.077,10.944624657534277
8228,2005-11-12,16.939,10.94387397260277
8229,2005-11-13,16.88,10.943293150684962
8230,2005-11-14,16.783,10.942408219178112
8231,2005-11-15,16.674,10.941597260274003
8232,2005-11-16,16.611,10.94084383561647
8233,2005-11-17,16.427,10.940183561643867
8234,2005-11-18,16.198,10.939391780821948
8235,2005-11-19,16.055999999999997,10.938764383561674
8236,2005-11-20,15.856,10.93794794520551
8237,2005-11-21,15.662,10.937282191780852
8238,2005-11-22,15.489,10.93696986301373
8239,2005-11-23,15.354000000000001,10.937049315068524
8240,2005-11-24,15.172,10.936824657534277
8241,2005-11-25,14.927999999999999,10.936528767123319
8242,2005-11-26,14.744000000000002,10.936575342465785
8243,2005-11-27,14.503,10.936216438356196
8244,2005-11-28,14.328,10.935786301369895
8245,2005-11-29,14.197000000000001,10.935265753424689
8246,2005-11-30,13.970999999999998,10.934660273972634
8247,2005-12-01,13.698,10.933775342465786
8248,2005-12-02,13.492,10.932698630137018
8249,2005-12-03,13.235,10.931284931506882
8250,2005-12-04,13.038,10.929468493150718
8251,2005-12-05,12.589,10.927983561643869
8252,2005-12-06,12.325,10.926410958904142
8253,2005-12-07,12.093,10.925252054794553
8254,2005-12-08,11.798,10.92400273972606
8255,2005-12-09,11.495,10.922361643835648
8256,2005-12-10,11.06,10.920871232876744
8257,2005-12-11,10.719000000000001,10.919128767123318
8258,2005-12-12,10.407,10.917852054794551
8259,2005-12-13,10.206,10.916506849315098
8260,2005-12-14,9.871,10.915613698630168
8261,2005-12-15,9.61,10.91476986301373
8262,2005-12-16,9.454,10.91398904109592
8263,2005-12-17,9.305,10.913216438356196
8264,2005-12-18,9.12,10.912638356164415
8265,2005-12-19,8.867,10.911956164383593
8266,2005-12-20,8.612,10.911131506849346
8267,2005-12-21,8.291,10.910290410958936
8268,2005-12-22,7.997000000000001,10.909290410958935
8269,2005-12-23,7.696000000000001,10.908361643835647
8270,2005-12-24,7.4670000000000005,10.907405479452086
8271,2005-12-25,7.3229999999999995,10.907205479452085
8272,2005-12-26,7.081,10.907364383561674
8273,2005-12-27,6.912000000000001,10.907290410958934
8274,2005-12-28,6.742999999999999,10.90700000000003
8275,2005-12-29,6.617000000000001,10.906964383561675
8276,2005-12-30,6.559,10.906849315068524
8277,2005-12-31,6.4079999999999995,10.906975342465785
8278,2006-01-01,6.257000000000001,10.906975342465785
8279,2006-01-02,6.037999999999999,10.907104109589072
8280,2006-01-03,5.778,10.90703287671236
8281,2006-01-04,5.606,10.907016438356194
8282,2006-01-05,5.459,10.906827397260304
8283,2006-01-06,5.237,10.906665753424688
8284,2006-01-07,5.046,10.90625205479455
8285,2006-01-08,4.89,10.905945205479481
8286,2006-01-09,4.7139999999999995,10.905684931506878
8287,2006-01-10,4.566,10.905487671232905
8288,2006-01-11,4.44,10.905326027397287
8289,2006-01-12,4.3,10.905378082191808
8290,2006-01-13,4.2139999999999995,10.90474246575345
8291,2006-01-14,4.163,10.90424931506852
8292,2006-01-15,4.082,10.90389315068496
8293,2006-01-16,4.004,10.903101369863043
8294,2006-01-17,3.908,10.90210410958907
8295,2006-01-18,3.782,10.900997260274002
8296,2006-01-19,3.668,10.900246575342495
8297,2006-01-20,3.577,10.89907397260277
8298,2006-01-21,3.5580000000000003,10.89801095890414
8299,2006-01-22,3.448,10.89721095890414
8300,2006-01-23,3.392,10.896501369863044
8301,2006-01-24,3.322,10.895290410958934
8302,2006-01-25,3.2539999999999996,10.894098630137014
8303,2006-01-26,3.196,10.893457534246604
8304,2006-01-27,3.1519999999999997,10.892876712328796
8305,2006-01-28,3.091,10.89208493150688
8306,2006-01-29,3.0239999999999996,10.891424657534277
8307,2006-01-30,2.965,10.890506849315098
8308,2006-01-31,2.9389999999999996,10.890339726027428
8309,2006-02-01,2.898,10.890476712328798
8310,2006-02-02,2.82,10.890605479452086
8311,2006-02-03,2.7760000000000002,10.89064383561647
8312,2006-02-04,2.784,10.890775342465783
8313,2006-02-05,2.795,10.891249315068524
8314,2006-02-06,2.786,10.891841095890442
8315,2006-02-07,2.785,10.89228493150688
8316,2006-02-08,2.745,10.892441095890444
8317,2006-02-09,2.702,10.892649315068526
8318,2006-02-10,2.641,10.892789041095924
8319,2006-02-11,2.6319999999999997,10.893071232876746
8320,2006-02-12,2.67,10.893460273972636
8321,2006-02-13,2.7,10.893906849315101
8322,2006-02-14,2.645,10.893994520547977
8323,2006-02-15,2.59,10.89378082191784
8324,2006-02-16,2.5669999999999997,10.893438356164417
8325,2006-02-17,2.562,10.893490410958936
8326,2006-02-18,2.539,10.893504109589074
8327,2006-02-19,2.512,10.893093150684964
8328,2006-02-20,2.487,10.89259178082195
8329,2006-02-21,2.513,10.892279452054826
8330,2006-02-22,2.544,10.892134246575374
8331,2006-02-23,2.543,10.891589041095923
8332,2006-02-24,2.5469999999999997,10.890745205479485
8333,2006-02-25,2.5789999999999997,10.8898767123288
8334,2006-02-26,2.615,10.888808219178115
8335,2006-02-27,2.617,10.88764383561647
8336,2006-02-28,2.645,10.886665753424689
8337,2006-03-01,2.5610000000000004,10.885460273972635
8338,2006-03-02,2.622,10.88421369863017
8339,2006-03-03,2.5810000000000004,10.883131506849349
8340,2006-03-04,2.543,10.882095890410993
8341,2006-03-05,2.5780000000000003,10.881095890410991
8342,2006-03-06,2.62,10.880156164383594
8343,2006-03-07,2.679,10.879098630137019
8344,2006-03-08,2.7230000000000003,10.878156164383594
8345,2006-03-09,2.815,10.8772767123288
8346,2006-03-10,2.818,10.8769068493151
8347,2006-03-11,2.8810000000000002,10.87643287671236
8348,2006-03-12,2.906,10.875405479452088
8349,2006-03-13,2.892,10.874386301369896
8350,2006-03-14,2.9160000000000004,10.87359178082195
8351,2006-03-15,2.967,10.872758904109622
8352,2006-03-16,3.005,10.87183287671236
8353,2006-03-17,3.085,10.870753424657567
8354,2006-03-18,3.154,10.870073972602771
8355,2006-03-19,3.228,10.869638356164415
8356,2006-03-20,3.335,10.869589041095923
8357,2006-03-21,3.3930000000000002,10.869512328767156
8358,2006-03-22,3.458,10.869268493150717
8359,2006-03-23,3.5639999999999996,10.868682191780852
8360,2006-03-24,3.69,10.868049315068525
8361,2006-03-25,3.8089999999999997,10.867446575342498
8362,2006-03-26,3.853,10.867027397260307
8363,2006-03-27,3.9930000000000003,10.866638356164417
8364,2006-03-28,4.088,10.866164383561676
8365,2006-03-29,4.181,10.865435616438388
8366,2006-03-30,4.2989999999999995,10.864630136986333
8367,2006-03-31,4.416,10.864104109589073
8368,2006-04-01,4.495,10.863616438356196
8369,2006-04-02,4.635,10.863569863013732
8370,2006-04-03,4.776,10.863013698630168
8371,2006-04-04,4.888999999999999,10.862260273972634
8372,2006-04-05,4.937,10.86176986301373
8373,2006-04-06,5.018,10.86144383561647
8374,2006-04-07,5.111000000000001,10.860915068493181
8375,2006-04-08,5.164,10.860156164383593
8376,2006-04-09,5.257999999999999,10.859246575342498
8377,2006-04-10,5.44,10.8586767123288
8378,2006-04-11,5.56,10.857854794520579
8379,2006-04-12,5.64,10.857071232876743
8380,2006-04-13,5.704,10.856567123287704
8381,2006-04-14,5.829,10.855936986301401
8382,2006-04-15,5.978,10.855701369863047
8383,2006-04-16,6.034,10.855673972602771
8384,2006-04-17,6.196000000000001,10.855673972602771
8385,2006-04-18,6.337999999999999,10.855427397260305
8386,2006-04-19,6.412000000000001,10.85543287671236
8387,2006-04-20,6.519,10.855219178082223
8388,2006-04-21,6.605,10.854772602739757
8389,2006-04-22,6.682,10.854556164383593
8390,2006-04-23,6.79,10.85438904109592
8391,2006-04-24,6.941,10.853767123287701
8392,2006-04-25,7.021,10.853153424657565
8393,2006-04-26,7.0920000000000005,10.852671232876743
8394,2006-04-27,7.172999999999999,10.851972602739757
8395,2006-04-28,7.269,10.85105205479455
8396,2006-04-29,7.355,10.850054794520577
8397,2006-04-30,7.4510000000000005,10.848983561643866
8398,2006-05-01,7.593999999999999,10.84763013698633
8399,2006-05-02,7.7379999999999995,10.846364383561673
8400,2006-05-03,7.843999999999999,10.845065753424686
8401,2006-05-04,7.944,10.843865753424687
8402,2006-05-05,8.089,10.842690410958934
8403,2006-05-06,8.168,10.84157808219181
8404,2006-05-07,8.272,10.840405479452086
8405,2006-05-08,8.396,10.83920000000003
8406,2006-05-09,8.576,10.837824657534277
8407,2006-05-10,8.665,10.836402739726058
8408,2006-05-11,8.731,10.835279452054824
8409,2006-05-12,8.846,10.834175342465784
8410,2006-05-13,8.972999999999999,10.83294794520551
8411,2006-05-14,9.088,10.831723287671261
8412,2006-05-15,9.125,10.830479452054822
8413,2006-05-16,9.285,10.829413698630166
8414,2006-05-17,9.422,10.828232876712358
8415,2006-05-18,9.556000000000001,10.826947945205507
8416,2006-05-19,9.687999999999999,10.825767123287699
8417,2006-05-20,9.812000000000001,10.824808219178111
8418,2006-05-21,9.979,10.823791780821946
8419,2006-05-22,10.13,10.82292328767126
8420,2006-05-23,10.386,10.82215616438359
8421,2006-05-24,10.562999999999999,10.821452054794548
8422,2006-05-25,10.708,10.820624657534276
8423,2006-05-26,10.85,10.819860273972632
8424,2006-05-27,11.045,10.818920547945234
8425,2006-05-28,11.145999999999999,10.817920547945237
8426,2006-05-29,11.345,10.81698904109592
8427,2006-05-30,11.52,10.816035616438388
8428,2006-05-31,11.66,10.815542465753456
8429,2006-06-01,11.809000000000001,10.81512876712332
8430,2006-06-02,11.897,10.814967123287705
8431,2006-06-03,11.954,10.814830136986336
8432,2006-06-04,12.087,10.814531506849349
8433,2006-06-05,12.129000000000001,10.81430958904113
8434,2006-06-06,12.174000000000001,10.814052054794553
8435,2006-06-07,12.352,10.813701369863047
8436,2006-06-08,12.530999999999999,10.813482191780853
8437,2006-06-09,12.725,10.813134246575373
8438,2006-06-10,12.839,10.8127369863014
8439,2006-06-11,12.972999999999999,10.812227397260306
8440,2006-06-12,13.125,10.81168493150688
8441,2006-06-13,13.25,10.811254794520579
8442,2006-06-14,13.359000000000002,10.81057808219181
8443,2006-06-15,13.423,10.809953424657564
8444,2006-06-16,13.479000000000001,10.809372602739755
8445,2006-06-17,13.555,10.808665753424687
8446,2006-06-18,13.599,10.80777808219181
8447,2006-06-19,13.700999999999999,10.806967123287702
8448,2006-06-20,13.845,10.806183561643866
8449,2006-06-21,13.880999999999998,10.805183561643865
8450,2006-06-22,13.954,10.804161643835645
8451,2006-06-23,14.042,10.803219178082221
8452,2006-06-24,14.199000000000002,10.80208219178085
8453,2006-06-25,14.333,10.800967123287698
8454,2006-06-26,14.412,10.799723287671261
8455,2006-06-27,14.507,10.798684931506878
8456,2006-06-28,14.63,10.797720547945234
8457,2006-06-29,14.744000000000002,10.796679452054823
8458,2006-06-30,14.835,10.795608219178112
8459,2006-07-01,14.925,10.79467397260277
8460,2006-07-02,14.994000000000002,10.793638356164413
8461,2006-07-03,15.04,10.792586301369893
8462,2006-07-04,15.085999999999999,10.791635616438386
8463,2006-07-05,15.225999999999999,10.79040000000003
8464,2006-07-06,15.389000000000001,10.789378082191812
8465,2006-07-07,15.492,10.788704109589073
8466,2006-07-08,15.64,10.787854794520578
8467,2006-07-09,15.624,10.786783561643867
8468,2006-07-10,15.689,10.785726027397292
8469,2006-07-11,15.735999999999999,10.78448493150688
8470,2006-07-12,15.788,10.783227397260305
8471,2006-07-13,15.913,10.782128767123318
8472,2006-07-14,15.902000000000001,10.780917808219208
8473,2006-07-15,15.919,10.780082191780853
8474,2006-07-16,16.033,10.779350684931536
8475,2006-07-17,16.11,10.778652054794549
8476,2006-07-18,16.173,10.778189041095919
8477,2006-07-19,16.31,10.777336986301398
8478,2006-07-20,16.429000000000002,10.776843835616468
8479,2006-07-21,16.521,10.777021917808248
8480,2006-07-22,16.637999999999998,10.77705205479455
8481,2006-07-23,16.814,10.777164383561676
8482,2006-07-24,16.925,10.777572602739756
8483,2006-07-25,17.005,10.777536986301401
8484,2006-07-26,17.012,10.77754794520551
8485,2006-07-27,17.037,10.778038356164414
8486,2006-07-28,17.023,10.778342465753456
8487,2006-07-29,17.024,10.778638356164416
8488,2006-07-30,17.063,10.779049315068526
8489,2006-07-31,17.058,10.779564383561677
8490,2006-08-01,17.066,10.78016164383565
8491,2006-08-02,17.116,10.780684931506883
8492,2006-08-03,17.148,10.781082191780856
8493,2006-08-04,17.151,10.781263013698664
8494,2006-08-05,17.233,10.78152054794524
8495,2006-08-06,17.335,10.7820767123288
8496,2006-08-07,17.375999999999998,10.782536986301404
8497,2006-08-08,17.5,10.783167123287704
8498,2006-08-09,17.652,10.783723287671267
8499,2006-08-10,17.677,10.784334246575375
8500,2006-08-11,17.773,10.784980821917841
8501,2006-08-12,17.836,10.785597260274004
8502,2006-08-13,17.889,10.786243835616471
8503,2006-08-14,17.882,10.786638356164415
8504,2006-08-15,17.934,10.787295890410991
8505,2006-08-16,18.043,10.787720547945236
8506,2006-08-17,18.226,10.788493150684962
8507,2006-08-18,18.324,10.789273972602771
8508,2006-08-19,18.404,10.78979178082195
8509,2006-08-20,18.448,10.790008219178114
8510,2006-08-21,18.576,10.79033972602743
8511,2006-08-22,18.656,10.790687671232908
8512,2006-08-23,18.663,10.791008219178114
8513,2006-08-24,18.755,10.791476712328798
8514,2006-08-25,18.796,10.792027397260306
8515,2006-08-26,18.750999999999998,10.792608219178113
8516,2006-08-27,18.843,10.793260273972635
8517,2006-08-28,18.957,10.793701369863046
8518,2006-08-29,19.041,10.79426575342469
8519,2006-08-30,19.009,10.795145205479486
8520,2006-08-31,18.967,10.796082191780856
8521,2006-09-01,19.031,10.796857534246609
8522,2006-09-02,18.976,10.79799452054798
8523,2006-09-03,18.992,10.798997260274007
8524,2006-09-04,18.949,10.7996767123288
8525,2006-09-05,18.917,10.800317808219212
8526,2006-09-06,18.875,10.80083561643839
8527,2006-09-07,18.915,10.80160273972606
8528,2006-09-08,18.896,10.802432876712363
8529,2006-09-09,18.887,10.803419178082226
8530,2006-09-10,18.887999999999998,10.80413150684935
8531,2006-09-11,18.88,10.805071232876747
8532,2006-09-12,18.912,10.806032876712363
8533,2006-09-13,18.942,10.806800000000033
8534,2006-09-14,19.02,10.807493150684966
8535,2006-09-15,19.125999999999998,10.80826849315072
8536,2006-09-16,19.183,10.809252054794555
8537,2006-09-17,19.255,10.810353424657569
8538,2006-09-18,19.237000000000002,10.811643835616474
8539,2006-09-19,19.226,10.813071232876746
8540,2006-09-20,19.305,10.814419178082227
8541,2006-09-21,19.36,10.815843835616473
8542,2006-09-22,19.33,10.81713150684935
8543,2006-09-23,19.287,10.818468493150718
8544,2006-09-24,19.351,10.819906849315103
8545,2006-09-25,19.328,10.821243835616471
8546,2006-09-26,19.247,10.822449315068527
8547,2006-09-27,19.164,10.823506849315102
8548,2006-09-28,19.166,10.824482191780854
8549,2006-09-29,19.102999999999998,10.825104109589073
8550,2006-09-30,19.075,10.825561643835648
8551,2006-10-01,19.064,10.825967123287704
8552,2006-10-02,19.076,10.826564383561676
8553,2006-10-03,19.153,10.82711780821921
8554,2006-10-04,19.257,10.827860273972634
8555,2006-10-05,19.183,10.828838356164415
8556,2006-10-06,19.171,10.829627397260305
8557,2006-10-07,19.171,10.830326027397291
8558,2006-10-08,19.141,10.831019178082224
8559,2006-10-09,19.107,10.831797260274005
8560,2006-10-10,19.028,10.832452054794551
8561,2006-10-11,18.957,10.833145205479482
8562,2006-10-12,18.824,10.833890410958935
8563,2006-10-13,18.855,10.835016438356194
8564,2006-10-14,18.874000000000002,10.836419178082222
8565,2006-10-15,18.914,10.837794520547975
8566,2006-10-16,18.836,10.83959178082195
8567,2006-10-17,18.778,10.84132602739729
8568,2006-10-18,18.713,10.842857534246605
8569,2006-10-19,18.637999999999998,10.844153424657565
8570,2006-10-20,18.651,10.845093150684962
8571,2006-10-21,18.588,10.845443835616466
8572,2006-10-22,18.585,10.845350684931535
8573,2006-10-23,18.515,10.845087671232905
8574,2006-10-24,18.456,10.844758904109618
8575,2006-10-25,18.433,10.844723287671261
8576,2006-10-26,18.320999999999998,10.844665753424687
8577,2006-10-27,18.22,10.8443671232877
8578,2006-10-28,18.176,10.843901369863042
8579,2006-10-29,18.04,10.843191780821947
8580,2006-10-30,18.0,10.842290410958931
8581,2006-10-31,17.986,10.841624657534275
8582,2006-11-01,17.945999999999998,10.841013698630166
8583,2006-11-02,17.896,10.840389041095918
8584,2006-11-03,17.808,10.839583561643863
8585,2006-11-04,17.709,10.838695890410987
8586,2006-11-05,17.611,10.837810958904138
8587,2006-11-06,17.477,10.836805479452083
8588,2006-11-07,17.333,10.835205479452084
8589,2006-11-08,17.269000000000002,10.83390410958907
8590,2006-11-09,17.244,10.832547945205508
8591,2006-11-10,17.155,10.831443835616467
8592,2006-11-11,17.053,10.830347945205508
8593,2006-11-12,16.953,10.82909315068496
8594,2006-11-13,16.881,10.82812328767126
8595,2006-11-14,16.701,10.827257534246602
8596,2006-11-15,16.534000000000002,10.826345205479479
8597,2006-11-16,16.462,10.825224657534275
8598,2006-11-17,16.352,10.824090410958933
8599,2006-11-18,16.244,10.822975342465782
8600,2006-11-19,16.102,10.82166027397263
8601,2006-11-20,15.862,10.820068493150712
8602,2006-11-21,15.648,10.818189041095918
8603,2006-11-22,15.369000000000002,10.816263013698658
8604,2006-11-23,15.197000000000001,10.814120547945233
8605,2006-11-24,14.953,10.811835616438383
8606,2006-11-25,14.748,10.809424657534272
8607,2006-11-26,14.558,10.806632876712355
8608,2006-11-27,14.295,10.803980821917834
8609,2006-11-28,14.017000000000001,10.801147945205507
8610,2006-11-29,13.863,10.798309589041123
8611,2006-11-30,13.655,10.795794520547974
8612,2006-12-01,13.488,10.793147945205508
8613,2006-12-02,13.309000000000001,10.790528767123316
8614,2006-12-03,12.985999999999999,10.788657534246601
8615,2006-12-04,12.767999999999999,10.787109589041123
8616,2006-12-05,12.503,10.78571232876715
8617,2006-12-06,12.207,10.784673972602768
8618,2006-12-07,11.889000000000001,10.783465753424686
8619,2006-12-08,11.629000000000001,10.782336986301399
8620,2006-12-09,11.307,10.781934246575371
8621,2006-12-10,11.055,10.781745205479481
8622,2006-12-11,10.807,10.781542465753454
8623,2006-12-12,10.58,10.78107123287674
8624,2006-12-13,10.373,10.780484931506878
8625,2006-12-14,10.189,10.779476712328796
8626,2006-12-15,9.994,10.778150684931536
8627,2006-12-16,9.71,10.776983561643865
8628,2006-12-17,9.411,10.775931506849345
8629,2006-12-18,9.144,10.774879452054824
8630,2006-12-19,8.868,10.774369863013728
8631,2006-12-20,8.675,10.774210958904138
8632,2006-12-21,8.502,10.77404109589044
8633,2006-12-22,8.389,10.773813698630166
8634,2006-12-23,8.207,10.773742465753452
8635,2006-12-24,8.057,10.773879452054823
8636,2006-12-25,7.856,10.773684931506878
8637,2006-12-26,7.6770000000000005,10.773202739726056
8638,2006-12-27,7.551,10.772835616438385
8639,2006-12-28,7.317,10.772536986301398
8640,2006-12-29,7.242000000000001,10.772438356164413
8641,2006-12-30,6.95,10.772594520547974
8642,2006-12-31,6.837999999999999,10.772613698630165
8643,2007-01-01,6.712999999999999,10.772476712328796
8644,2007-01-02,6.478,10.772468493150713
8645,2007-01-03,6.312,10.772235616438385
8646,2007-01-04,6.15,10.772084931506878
8647,2007-01-05,6.0760000000000005,10.772213698630166
8648,2007-01-06,5.912000000000001,10.772591780821946
8649,2007-01-07,5.688,10.773164383561674
8650,2007-01-08,5.546,10.77362191780825
8651,2007-01-09,5.4110000000000005,10.77389315068496
8652,2007-01-10,5.33,10.773306849315098
8653,2007-01-11,5.1739999999999995,10.772583561643865
8654,2007-01-12,5.0,10.771912328767153
8655,2007-01-13,4.931,10.771756164383593
8656,2007-01-14,4.831,10.771767123287702
8657,2007-01-15,4.675,10.771901369863045
8658,2007-01-16,4.5969999999999995,10.772501369863043
8659,2007-01-17,4.416,10.773232876712358
8660,2007-01-18,4.2410000000000005,10.774517808219208
8661,2007-01-19,4.105,10.775775342465783
8662,2007-01-20,3.991,10.777356164383592
8663,2007-01-21,3.903,10.779093150684961
8664,2007-01-22,3.883,10.780578082191811
8665,2007-01-23,3.762,10.781939726027426
8666,2007-01-24,3.6889999999999996,10.783731506849344
8667,2007-01-25,3.6010000000000004,10.785594520547976
8668,2007-01-26,3.543,10.787049315068524
8669,2007-01-27,3.471,10.788531506849345
8670,2007-01-28,3.458,10.789736986301401
8671,2007-01-29,3.4010000000000002,10.790728767123317
8672,2007-01-30,3.3169999999999997,10.79203013698633
8673,2007-01-31,3.245,10.792780821917837
8674,2007-02-01,3.18,10.7931671232877
8675,2007-02-02,3.19,10.793860273972633
8676,2007-02-03,3.1439999999999997,10.794323287671263
8677,2007-02-04,3.1010000000000004,10.794679452054824
8678,2007-02-05,3.057,10.79460821917811
8679,2007-02-06,3.05,10.794498630137015
8680,2007-02-07,2.9939999999999998,10.794772602739755
8681,2007-02-08,2.9589999999999996,10.795109589041125
